model_0,model_1,model_2,model_3,model_4
0.13945840299129486,0.17412927746772766,0.16032937169075012,0.18015335500240326,0.16381578147411346
0.13897697627544403,0.17369133234024048,0.1597222536802292,0.17973235249519348,0.16321805119514465
0.1385120451450348,0.17325349152088165,0.15910716354846954,0.1792440265417099,0.16264687478542328
0.13804160058498383,0.17281313240528107,0.15851612389087677,0.1787864863872528,0.1620522290468216
0.13758182525634766,0.17237363755702972,0.1578899621963501,0.17840272188186646,0.1614227294921875
0.137127086520195,0.17193886637687683,0.15728141367435455,0.1779530793428421,0.16082893311977386
0.13668280839920044,0.1715022176504135,0.15666760504245758,0.17745597660541534,0.16024504601955414
0.13623949885368347,0.17106373608112335,0.156077578663826,0.1769956350326538,0.1596377193927765
0.1358054131269455,0.1706242710351944,0.155491441488266,0.17653320729732513,0.15902240574359894
0.13537676632404327,0.17018619179725647,0.15492211282253265,0.17610874772071838,0.15837746858596802
0.13495035469532013,0.16975097358226776,0.15433521568775177,0.17566779255867004,0.1577453315258026
0.13454170525074005,0.16930392384529114,0.15373247861862183,0.175240620970726,0.15711534023284912
0.13413383066654205,0.16886377334594727,0.15314720571041107,0.17479215562343597,0.15649524331092834
0.13372908532619476,0.1684255301952362,0.1525007039308548,0.17434056103229523,0.15584833920001984
0.13333351910114288,0.16798612475395203,0.1519654244184494,0.17389827966690063,0.15524107217788696
0.13293933868408203,0.1675405204296112,0.151421919465065,0.17347604036331177,0.1545388251543045
0.1325528472661972,0.16710682213306427,0.15077687799930573,0.17304877936840057,0.1538982093334198
0.13216903805732727,0.1666647046804428,0.15019886195659637,0.1726212352514267,0.15327127277851105
0.1317819505929947,0.16622783243656158,0.1496586948633194,0.17218606173992157,0.15261173248291016
0.13140155375003815,0.16578693687915802,0.14911510050296783,0.17177867889404297,0.1519303023815155
0.1310197114944458,0.16534073650836945,0.14855870604515076,0.1713380068540573,0.1512577086687088
0.13064035773277283,0.16489817202091217,0.14796896278858185,0.17092348635196686,0.15056820213794708
0.13026930391788483,0.16445714235305786,0.1474684774875641,0.17054204642772675,0.14996635913848877
0.12990234792232513,0.16401374340057373,0.14698746800422668,0.17014086246490479,0.1492040455341339
0.12954166531562805,0.16357094049453735,0.14641758799552917,0.16973397135734558,0.14853544533252716
0.12917442619800568,0.16312585771083832,0.14583350718021393,0.16935044527053833,0.1478620171546936
0.12881417572498322,0.16268454492092133,0.14540225267410278,0.1689581423997879,0.14720585942268372
0.12846021354198456,0.16224539279937744,0.14494258165359497,0.16855531930923462,0.1465492844581604
0.1281137764453888,0.16180074214935303,0.14442391693592072,0.1681639403104782,0.14587095379829407
0.12774816155433655,0.16135095059871674,0.14397747814655304,0.16777554154396057,0.1451013684272766
0.12740951776504517,0.16091229021549225,0.1435193121433258,0.1674080640077591,0.14427712559700012
0.12706784904003143,0.16046740114688873,0.14308857917785645,0.16701926290988922,0.14349091053009033
0.12671998143196106,0.16001898050308228,0.14259392023086548,0.16662107408046722,0.1428038626909256
0.12637484073638916,0.1595793515443802,0.14209303259849548,0.1662132889032364,0.14203979074954987
0.12603312730789185,0.15913836658000946,0.14164546132087708,0.16580556333065033,0.1413739025592804
0.12568922340869904,0.15868578851222992,0.14121048152446747,0.1654391586780548,0.14067082107067108
0.12535524368286133,0.1582394391298294,0.14069874584674835,0.16506130993366241,0.13991719484329224
0.1250399351119995,0.15780113637447357,0.14026054739952087,0.16465745866298676,0.13922658562660217
0.12470176815986633,0.1573614776134491,0.1398252695798874,0.16426435112953186,0.1385316699743271
0.12439699470996857,0.15691861510276794,0.1393636018037796,0.1638827621936798,0.13778284192085266
0.12411259859800339,0.15645672380924225,0.1388809233903885,0.1635027974843979,0.13708995282649994
0.12380551546812057,0.1559799164533615,0.13843408226966858,0.16311116516590118,0.136399045586586
0.12350836396217346,0.15551213920116425,0.13799673318862915,0.16273753345012665,0.13570770621299744
0.12321223318576813,0.1550590842962265,0.13755667209625244,0.16235797107219696,0.13501296937465668
0.12290848791599274,0.15460413694381714,0.13710106909275055,0.16195201873779297,0.13430781662464142
0.12260299175977707,0.15412737429141998,0.1366603523492813,0.16156308352947235,0.13360482454299927
0.12230619043111801,0.15363208949565887,0.13618963956832886,0.16121482849121094,0.13289888203144073
0.12201962620019913,0.1530943214893341,0.13574273884296417,0.1608218401670456,0.13215096294879913
0.12172354757785797,0.1525098979473114,0.13524065911769867,0.16045743227005005,0.13150335848331451
0.12147052586078644,0.15190044045448303,0.1347081959247589,0.16007816791534424,0.13077156245708466
0.12122350186109543,0.1512865126132965,0.13417941331863403,0.15969005227088928,0.1300215870141983
0.12097194790840149,0.15084415674209595,0.13367906212806702,0.15931029617786407,0.12936799228191376
0.12071473896503448,0.15034480392932892,0.13319575786590576,0.15893660485744476,0.12867885828018188
0.12044872343540192,0.14979955554008484,0.13263486325740814,0.15856726467609406,0.12796548008918762
0.12017177790403366,0.14920319616794586,0.13208872079849243,0.15820319950580597,0.12729570269584656
0.11988171935081482,0.1485954225063324,0.13159972429275513,0.15783877670764923,0.1266326904296875
0.11960753798484802,0.14797751605510712,0.1311163306236267,0.15746714174747467,0.1259750872850418
0.11933545023202896,0.14740608632564545,0.13059528172016144,0.15710866451263428,0.1253078728914261
0.11905165761709213,0.14682327210903168,0.13013368844985962,0.156743124127388,0.12465791404247284
0.11876273900270462,0.14625957608222961,0.12961407005786896,0.15636470913887024,0.12397027760744095
0.11849057674407959,0.1456998884677887,0.12908583879470825,0.1560065895318985,0.12324690818786621
0.11820519715547562,0.1451096087694168,0.12867672741413116,0.1556577831506729,0.1225200966000557
0.11789923906326294,0.14452826976776123,0.12813621759414673,0.15531083941459656,0.12182284891605377
