step,y,x,action,next_y,next_x,reward,done
290,10,0,1,11,0,0,False
291,11,0,1,12,0,0,False
292,12,0,0,11,0,0,False
293,11,0,3,11,0,0,False
294,11,0,1,12,0,0,False
295,12,0,3,12,1,0,False
296,12,1,0,12,1,0,False
297,12,1,3,12,2,0,False
298,12,2,1,12,2,0,False
299,12,2,3,12,3,0,False
300,12,3,3,12,3,0,False
301,12,3,0,11,3,0,False
302,11,3,1,12,3,0,False
303,12,3,2,12,2,0,False
304,12,2,1,12,2,0,False
305,12,2,2,12,1,0,False
306,12,1,2,12,0,0,False
307,12,0,3,12,1,0,False
308,12,1,3,12,2,0,False
309,12,2,3,12,3,0,False
310,12,3,3,12,3,0,False
311,12,3,2,12,2,0,False
312,12,2,1,12,2,0,False
313,12,2,1,12,2,0,False
315,12,2,2,12,1,0,False
316,12,1,2,12,0,0,False
317,12,0,3,12,1,0,False
318,12,1,2,12,0,0,False
319,12,0,3,12,1,0,False
320,12,1,1,13,1,0,False
321,13,1,0,12,1,0,False
322,12,1,2,12,0,0,False
323,12,0,1,13,0,0,False
324,13,0,0,12,0,0,False
325,12,0,0,11,0,0,False
326,11,0,0,10,0,0,False
327,10,0,0,10,0,0,False
328,10,0,2,10,0,0,False
329,10,0,3,10,1,0,False
330,10,1,1,10,1,0,False
331,10,1,0,9,1,0,False
332,9,1,2,9,1,0,False
333,9,1,2,9,1,0,False
334,9,1,3,9,1,0,False
335,9,1,0,8,1,0,False
336,8,1,1,9,1,0,False
337,9,1,3,9,1,0,False
338,9,1,0,8,1,0,False
339,8,1,3,8,2,0,False
340,8,2,1,8,2,0,False
341,8,2,3,8,3,0,False
342,8,3,0,7,3,0,False
343,7,3,3,7,3,0,False
344,7,3,1,8,3,0,False
345,8,3,0,7,3,0,False
346,7,3,2,7,2,0,False
347,7,2,3,7,3,0,False
348,7,3,0,7,3,0,False
349,7,3,0,7,3,0,False
350,7,3,3,7,3,0,False
351,7,3,2,7,2,0,False
352,7,2,0,7,2,0,False
353,7,2,3,7,3,0,False
354,7,3,1,8,3,0,False
355,8,3,3,8,3,0,False
356,8,3,1,9,3,0,False
357,9,3,2,9,3,0,False
358,9,3,2,9,3,0,False
359,9,3,1,10,3,0,False
361,11,3,3,11,3,0,False
365,10,3,2,10,3,0,False
366,10,3,3,10,4,0,False
367,10,4,2,10,3,0,False
368,10,3,3,10,4,0,False
369,10,4,3,10,5,0,False
371,10,5,2,10,4,0,False
372,10,4,0,10,4,0,False
373,10,4,0,10,4,0,False
375,10,4,1,10,4,0,False
376,10,4,2,10,3,0,False
377,10,3,2,10,3,0,False
380,10,3,3,10,4,0,False
381,10,4,1,10,4,0,False
382,10,4,3,10,5,0,False
384,10,5,2,10,4,0,False
385,10,4,1,10,4,0,False
388,10,4,1,10,4,0,False
399,10,3,0,9,3,0,False
400,9,3,1,10,3,0,False
401,10,3,0,9,3,0,False
402,9,3,3,9,3,0,False
403,9,3,1,10,3,0,False
411,10,4,3,10,5,0,False
422,10,5,1,11,5,0,False
423,11,5,2,11,5,0,False
424,11,5,1,11,5,0,False
425,11,5,3,11,6,0,False
426,11,6,2,11,5,0,False
427,11,5,3,11,6,0,False
428,11,6,1,12,6,0,False
429,12,6,1,13,6,0,False
430,13,6,0,12,6,0,False
431,12,6,2,12,6,0,False
432,12,6,0,11,6,0,False
433,11,6,1,12,6,0,False
434,12,6,2,12,6,0,False
435,12,6,0,11,6,0,False
436,11,6,1,12,6,0,False
437,12,6,2,12,6,0,False
438,12,6,1,13,6,0,False
439,13,6,2,13,5,0,False
440,13,5,1,13,5,0,False
441,13,5,0,13,5,0,False
442,13,5,2,13,5,0,False
443,13,5,0,13,5,0,False
444,13,5,0,13,5,0,False
445,13,5,3,13,6,0,False
446,13,6,1,13,6,0,False
447,13,6,0,12,6,0,False
448,12,6,3,12,6,0,False
449,12,6,3,12,6,0,False
450,12,6,2,12,6,0,False
451,12,6,1,13,6,0,False
452,13,6,1,13,6,0,False
453,13,6,3,13,6,0,False
454,13,6,1,13,6,0,False
455,13,6,2,13,5,0,False
456,13,5,3,13,6,0,False
457,13,6,1,13,6,0,False
458,13,6,0,12,6,0,False
459,12,6,1,13,6,0,False
460,13,6,2,13,5,0,False
461,13,5,0,13,5,0,False
462,13,5,1,13,5,0,False
464,13,5,1,13,5,0,False
465,13,5,3,13,6,0,False
466,13,6,2,13,5,0,False
467,13,5,3,13,6,0,False
470,13,6,3,13,6,0,False
472,13,5,2,13,5,0,False
473,13,5,2,13,5,0,False
476,13,6,0,12,6,0,False
478,12,6,3,12,6,0,False
481,12,6,3,12,6,0,False
482,12,6,0,11,6,0,False
483,11,6,1,12,6,0,False
488,12,6,0,11,6,0,False
494,13,6,3,13,6,0,False
498,11,6,3,11,7,0,False
499,11,7,1,11,7,0,False
500,11,7,1,11,7,0,False
501,11,7,3,11,8,0,False
502,11,8,2,11,7,0,False
504,11,7,0,10,7,0,False
505,10,7,2,10,7,0,False
506,10,7,2,10,7,0,False
507,10,7,0,10,7,0,False
508,10,7,3,10,8,0,False
509,10,8,0,9,8,0,False
510,9,8,2,9,8,0,False
511,9,8,0,8,8,0,False
512,8,8,3,8,8,0,False
513,8,8,1,9,8,0,False
514,9,8,2,9,8,0,False
515,9,8,3,9,8,0,False
516,9,8,1,10,8,0,False
517,10,8,2,10,7,0,False
518,10,7,0,10,7,0,False
520,10,7,3,10,8,0,False
521,10,8,3,10,9,0,False
523,10,9,1,10,9,0,False
525,10,9,3,10,10,0,False
526,10,10,1,11,10,0,False
529,11,10,3,11,10,0,False
535,12,10,2,12,10,0,False
550,10,11,2,10,10,0,False
588,11,10,3,11,10,0,False
597,10,10,2,10,9,0,False
599,10,9,2,10,8,0,False
600,10,8,1,11,8,0,False
601,11,8,3,11,8,0,False
602,11,8,1,12,8,0,False
603,12,8,3,12,8,0,False
604,12,8,0,11,8,0,False
605,11,8,1,12,8,0,False
606,12,8,3,12,8,0,False
607,12,8,3,12,8,0,False
608,12,8,3,12,8,0,False
609,12,8,2,12,8,0,False
611,12,8,2,12,8,0,False
612,12,8,2,12,8,0,False
616,12,8,2,12,8,0,False
617,12,8,0,11,8,0,False
618,11,8,0,10,8,0,False
619,10,8,2,10,7,0,False
621,10,7,0,10,7,0,False
622,10,7,3,10,8,0,False
623,10,8,3,10,9,0,False
624,10,9,3,10,10,0,False
629,10,9,3,10,10,0,False
678,10,10,0,9,10,0,False
679,9,10,3,9,11,0,False
680,9,11,3,9,12,0,False
681,9,12,2,9,11,0,False
682,9,11,3,9,12,0,False
683,9,12,0,9,12,0,False
684,9,12,3,9,13,0,False
685,9,13,3,9,13,0,False
686,9,13,3,9,13,0,False
687,9,13,2,9,12,0,False
688,9,12,3,9,13,0,False
689,9,13,3,9,13,0,False
690,9,13,1,10,13,0,False
691,10,13,0,9,13,0,False
692,9,13,0,9,13,0,False
693,9,13,2,9,12,0,False
694,9,12,0,9,12,0,False
695,9,12,2,9,11,0,False
697,9,10,0,8,10,0,False
698,8,10,2,8,10,0,False
699,8,10,1,9,10,0,False
702,9,11,3,9,12,0,False
703,9,12,1,10,12,0,False
704,10,12,3,10,13,0,False
705,10,13,3,10,13,0,False
706,10,13,3,10,13,0,False
707,10,13,2,10,12,0,False
708,10,12,2,10,11,0,False
709,10,11,1,10,11,0,False
711,9,11,1,10,11,0,False
714,9,12,0,9,12,0,False
715,9,12,1,10,12,0,False
716,10,12,0,9,12,0,False
717,9,12,2,9,11,0,False
722,10,10,0,9,10,0,False
839,10,8,2,10,7,0,False
840,10,7,1,11,7,0,False
841,11,7,0,10,7,0,False
846,10,7,1,11,7,0,False
847,11,7,3,11,8,0,False
849,11,8,1,12,8,0,False
852,12,8,0,11,8,0,False
853,11,8,0,10,8,0,False
854,10,8,3,10,9,0,False
860,10,8,1,11,8,0,False
863,11,8,2,11,7,0,False
875,11,8,0,10,8,0,False
880,11,8,1,12,8,0,False
881,12,8,1,13,8,0,False
882,13,8,0,12,8,0,False
883,12,8,0,11,8,0,False
885,10,8,0,9,8,0,False
886,9,8,3,9,8,0,False
887,9,8,3,9,8,0,False
890,9,8,0,8,8,0,False
891,8,8,1,9,8,0,False
892,9,8,1,10,8,0,False
893,10,8,0,9,8,0,False
895,8,8,1,9,8,0,False
901,9,8,1,10,8,0,False
913,11,7,2,11,6,0,False
914,11,6,2,11,5,0,False
915,11,5,1,11,5,0,False
916,11,5,2,11,5,0,False
917,11,5,2,11,5,0,False
919,11,5,0,10,5,0,False
924,10,5,0,9,5,0,False
925,9,5,2,9,5,0,False
926,9,5,2,9,5,0,False
927,9,5,2,9,5,0,False
928,9,5,3,9,5,0,False
929,9,5,0,8,5,0,False
930,8,5,3,8,6,0,False
931,8,6,2,8,5,0,False
932,8,5,3,8,6,0,False
933,8,6,0,7,6,0,False
934,7,6,0,7,6,0,False
935,7,6,3,7,6,0,False
936,7,6,2,7,5,0,False
937,7,5,0,6,5,0,False
938,6,5,2,6,5,0,False
939,6,5,1,7,5,0,False
940,7,5,2,7,5,0,False
941,7,5,0,6,5,0,False
942,6,5,2,6,5,0,False
943,6,5,3,6,5,0,False
944,6,5,1,7,5,0,False
945,7,5,3,7,6,0,False
946,7,6,0,7,6,0,False
947,7,6,1,8,6,0,False
948,8,6,0,7,6,0,False
949,7,6,1,8,6,0,False
950,8,6,3,8,6,0,False
951,8,6,3,8,6,0,False
952,8,6,1,8,6,0,False
953,8,6,2,8,5,0,False
954,8,5,3,8,6,0,False
955,8,6,2,8,5,0,False
956,8,5,1,9,5,0,False
957,9,5,2,9,5,0,False
959,9,5,1,10,5,0,False
960,10,5,1,11,5,0,False
961,11,5,3,11,6,0,False
962,11,6,0,11,6,0,False
963,11,6,3,11,7,0,False
970,12,8,1,13,8,0,False
971,13,8,2,13,8,0,False
972,13,8,0,12,8,0,False
973,12,8,1,13,8,0,False
974,13,8,3,13,8,0,False
975,13,8,0,12,8,0,False
993,12,8,1,13,8,0,False
994,13,8,3,13,8,0,False
995,13,8,3,13,8,0,False
996,13,8,2,13,8,0,False
997,13,8,2,13,8,0,False
998,13,8,0,12,8,0,False
1007,13,8,2,13,8,0,False
1009,13,8,3,13,8,0,False
1010,13,8,1,13,8,0,False
1014,13,8,1,13,8,0,False
1015,13,8,1,13,8,0,False
1036,11,7,2,11,6,0,False
1043,11,6,3,11,7,0,False
1046,11,7,3,11,8,0,False
1136,10,11,3,10,12,0,False
1137,10,12,2,10,11,0,False
1138,10,11,2,10,10,0,False
1139,10,10,0,9,10,0,False
1141,8,10,0,7,10,0,False
1142,7,10,3,7,11,0,False
1143,7,11,2,7,10,0,False
1144,7,10,1,8,10,0,False
1145,8,10,3,8,10,0,False
1146,8,10,0,7,10,0,False
1147,7,10,2,7,9,0,False
1148,7,9,0,6,9,0,False
1149,6,9,1,7,9,0,False
1150,7,9,3,7,10,0,False
1151,7,10,3,7,11,0,False
1152,7,11,0,6,11,0,False
1153,6,11,3,6,11,0,False
1155,5,11,3,5,11,0,False
1157,5,11,1,6,11,0,False
1164,6,11,3,6,11,0,False
1169,6,11,1,7,11,0,False
1180,7,12,2,7,11,0,False
1181,7,11,2,7,10,0,False
1182,7,10,3,7,11,0,False
1183,7,11,2,7,10,0,False
1184,7,10,1,8,10,0,False
1185,8,10,2,8,10,0,False
1186,8,10,0,7,10,0,False
1187,7,10,0,6,10,0,False
1188,6,10,3,6,11,0,False
1189,6,11,2,6,10,0,False
1191,6,11,2,6,10,0,False
1192,6,10,1,7,10,0,False
1193,7,10,2,7,9,0,False
1194,7,9,1,7,9,0,False
1196,7,9,2,7,8,0,False
1197,7,8,0,6,8,0,False
1198,6,8,3,6,9,0,False
1199,6,9,3,6,10,0,False
1200,6,10,1,7,10,0,False
1201,7,10,1,8,10,0,False
1202,8,10,3,8,10,0,False
1203,8,10,3,8,10,0,False
1212,9,8,1,10,8,0,False
1216,8,8,2,8,8,0,False
1217,8,8,2,8,8,0,False
1227,10,11,1,10,11,0,False
1228,10,11,3,10,12,0,False
1229,10,12,0,9,12,0,False
1231,10,12,1,10,12,0,False
1232,10,12,2,10,11,0,False
1233,10,11,3,10,12,0,False
1234,10,12,1,10,12,0,False
1238,9,11,0,9,11,0,False
1239,9,11,1,10,11,0,False
1240,10,11,3,10,12,0,False
1242,9,12,3,9,13,0,False
1243,9,13,0,9,13,0,False
1244,9,13,2,9,12,0,False
1246,9,11,1,10,11,0,False
1262,8,10,2,8,10,0,False
1277,7,10,0,6,10,0,False
1278,6,10,2,6,9,0,False
1279,6,9,0,5,9,0,False
1280,5,9,0,5,9,0,False
1281,5,9,1,6,9,0,False
1282,6,9,0,5,9,0,False
1283,5,9,2,5,8,0,False
1284,5,8,0,5,8,0,False
1285,5,8,1,6,8,0,False
1287,6,8,1,7,8,0,False
1290,6,9,3,6,10,0,False
1298,6,11,2,6,10,0,False
1299,6,10,0,5,10,0,False
1300,5,10,0,4,10,0,False
1301,4,10,2,4,10,0,False
1302,4,10,3,4,10,0,False
1303,4,10,2,4,10,0,False
1304,4,10,3,4,10,0,False
1305,4,10,0,3,10,0,False
1306,3,10,1,4,10,0,False
1307,4,10,2,4,10,0,False
1308,4,10,0,3,10,0,False
1309,3,10,1,4,10,0,False
1310,4,10,3,4,10,0,False
1313,4,10,2,4,10,0,False
1316,3,10,3,3,10,0,False
1317,3,10,2,3,9,0,False
1318,3,9,1,3,9,0,False
1319,3,9,0,2,9,0,False
1320,2,9,3,2,10,0,False
1321,2,10,0,1,10,0,False
1322,1,10,1,2,10,0,False
1323,2,10,2,2,9,0,False
1324,2,9,0,1,9,0,False
1325,1,9,1,2,9,0,False
1326,2,9,2,2,9,0,False
1327,2,9,3,2,10,0,False
1328,2,10,1,3,10,0,False
1329,3,10,2,3,9,0,False
1330,3,9,2,3,8,0,False
1331,3,8,1,3,8,0,False
1332,3,8,0,3,8,0,False
1333,3,8,2,3,7,0,False
1334,3,7,2,3,6,0,False
1335,3,6,1,3,6,0,False
1336,3,6,1,3,6,0,False
1337,3,6,1,3,6,0,False
1338,3,6,1,3,6,0,False
1339,3,6,3,3,7,0,False
1340,3,7,3,3,8,0,False
1341,3,8,2,3,7,0,False
1342,3,7,1,3,7,0,False
1343,3,7,1,3,7,0,False
1344,3,7,3,3,8,0,False
1345,3,8,0,3,8,0,False
1346,3,8,1,3,8,0,False
1347,3,8,3,3,9,0,False
1348,3,9,0,2,9,0,False
1349,2,9,3,2,10,0,False
1350,2,10,0,1,10,0,False
1351,1,10,3,1,11,0,False
1352,1,11,0,1,11,0,False
1353,1,11,1,1,11,0,False
1354,1,11,0,1,11,0,False
1355,1,11,2,1,10,0,False
1356,1,10,1,2,10,0,False
1357,2,10,3,2,10,0,False
1358,2,10,0,1,10,0,False
1359,1,10,1,2,10,0,False
1360,2,10,2,2,9,0,False
1361,2,9,0,1,9,0,False
1362,1,9,1,2,9,0,False
1363,2,9,3,2,10,0,False
1364,2,10,0,1,10,0,False
1365,1,10,2,1,9,0,False
1366,1,9,3,1,10,0,False
1367,1,10,0,1,10,0,False
1368,1,10,0,1,10,0,False
1369,1,10,1,2,10,0,False
1370,2,10,1,3,10,0,False
1371,3,10,3,3,10,0,False
1372,3,10,0,2,10,0,False
1373,2,10,2,2,9,0,False
1374,2,9,0,1,9,0,False
1375,1,9,0,1,9,0,False
1376,1,9,2,1,8,0,False
1377,1,8,1,1,8,0,False
1378,1,8,2,1,7,0,False
1379,1,7,2,1,6,0,False
1380,1,6,0,0,6,0,False
1381,0,6,1,1,6,0,False
1382,1,6,1,2,6,0,False
1383,2,6,0,1,6,0,False
1384,1,6,1,2,6,0,False
1385,2,6,1,3,6,0,False
1386,3,6,2,3,6,0,False
1388,3,6,0,2,6,0,False
1389,2,6,2,2,6,0,False
1390,2,6,3,2,7,0,False
1391,2,7,1,3,7,0,False
1392,3,7,0,2,7,0,False
1393,2,7,3,2,7,0,False
1394,2,7,3,2,7,0,False
1395,2,7,0,1,7,0,False
1396,1,7,1,2,7,0,False
1397,2,7,0,1,7,0,False
1398,1,7,2,1,6,0,False
1399,1,6,2,1,6,0,False
1400,1,6,0,0,6,0,False
1401,0,6,3,0,7,0,False
1402,0,7,0,0,7,0,False
1403,0,7,0,0,7,0,False
1404,0,7,1,1,7,0,False
1405,1,7,2,1,6,0,False
1406,1,6,0,0,6,0,False
1407,0,6,2,0,5,0,False
1408,0,5,0,0,5,0,False
1409,0,5,3,0,6,0,False
1410,0,6,2,0,5,0,False
1411,0,5,3,0,6,0,False
1412,0,6,3,0,7,0,False
1413,0,7,3,0,7,0,False
1414,0,7,1,1,7,0,False
1415,1,7,3,1,8,0,False
1416,1,8,3,1,9,0,False
1417,1,9,1,2,9,0,False
1418,2,9,0,1,9,0,False
1419,1,9,1,2,9,0,False
1421,2,10,2,2,9,0,False
1422,2,9,2,2,9,0,False
1425,2,9,1,3,9,0,False
1426,3,9,0,2,9,0,False
1427,2,9,2,2,9,0,False
1428,2,9,2,2,9,0,False
1430,2,10,3,2,10,0,False
1434,1,10,3,1,11,0,False
1435,1,11,2,1,10,0,False
1436,1,10,2,1,9,0,False
1437,1,9,2,1,8,0,False
1438,1,8,2,1,7,0,False
1439,1,7,3,1,8,0,False
1440,1,8,0,1,8,0,False
1441,1,8,0,1,8,0,False
1442,1,8,3,1,9,0,False
1443,1,9,2,1,8,0,False
1444,1,8,3,1,9,0,False
1447,2,10,1,3,10,0,False
1448,3,10,2,3,9,0,False
1449,3,9,0,2,9,0,False
1452,1,9,0,1,9,0,False
1453,1,9,3,1,10,0,False
1454,1,10,3,1,11,0,False
1455,1,11,2,1,10,0,False
1456,1,10,2,1,9,0,False
1457,1,9,3,1,10,0,False
1458,1,10,2,1,9,0,False
1459,1,9,0,1,9,0,False
1460,1,9,3,1,10,0,False
1462,1,9,2,1,8,0,False
1463,1,8,2,1,7,0,False
1464,1,7,0,0,7,0,False
1465,0,7,0,0,7,0,False
1466,0,7,1,1,7,0,False
1467,1,7,2,1,6,0,False
1468,1,6,0,0,6,0,False
1469,0,6,0,0,6,0,False
1470,0,6,1,1,6,0,False
1471,1,6,3,1,7,0,False
1472,1,7,0,0,7,0,False
1473,0,7,0,0,7,0,False
1474,0,7,1,1,7,0,False
1475,1,7,3,1,8,0,False
1476,1,8,0,1,8,0,False
1477,1,8,2,1,7,0,False
1480,0,6,1,1,6,0,False
1481,1,6,3,1,7,0,False
1482,1,7,1,2,7,0,False
1483,2,7,1,3,7,0,False
1484,3,7,3,3,8,0,False
1485,3,8,3,3,9,0,False
1487,2,9,1,3,9,0,False
1491,2,10,1,3,10,0,False
1497,4,10,1,5,10,0,False
1498,5,10,2,5,9,0,False
1499,5,9,1,6,9,0,False
1501,6,10,2,6,9,0,False
1502,6,9,0,5,9,0,False
1503,5,9,2,5,8,0,False
1504,5,8,2,5,7,0,False
1507,5,6,0,5,6,0,False
1512,5,7,3,5,8,0,False
1513,5,8,0,5,8,0,False
1514,5,8,1,6,8,0,False
1517,6,8,3,6,9,0,False
1519,5,9,2,5,8,0,False
1529,5,6,2,5,5,0,False
1530,5,5,3,5,6,0,False
1546,5,5,2,5,4,0,False
1550,5,3,0,4,3,0,False
1551,4,3,2,4,3,0,False
1605,2,2,0,1,2,0,False
1607,1,2,0,0,2,0,False
1608,0,2,3,0,3,0,False
1609,0,3,0,0,3,0,False
1610,0,3,2,0,2,0,False
1611,0,2,1,1,2,0,False
1612,1,2,1,2,2,0,False
1613,2,2,3,2,3,0,False
1614,2,3,0,2,3,0,False
1615,2,3,1,2,3,0,False
1619,2,3,1,2,3,0,False
1620,2,3,2,2,2,0,False
1633,2,3,3,2,4,0,False
1634,2,4,0,2,4,0,False
1635,2,4,2,2,3,0,False
1643,0,2,0,0,2,0,False
1644,0,2,0,0,2,0,False
1649,0,2,2,0,2,0,False
1650,0,2,2,0,2,0,False
1651,0,2,0,0,2,0,False
1652,0,2,0,0,2,0,False
1655,0,2,2,0,2,0,False
1657,0,2,2,0,2,0,False
1659,0,2,3,0,3,0,False
1660,0,3,2,0,2,0,False
1661,0,2,3,0,3,0,False
1662,0,3,2,0,2,0,False
1687,2,4,1,3,4,0,False
1688,3,4,0,2,4,0,False
1691,2,4,0,2,4,0,False
1694,2,3,1,2,3,0,False
1709,2,0,0,1,0,0,False
1712,1,0,1,2,0,0,False
1817,2,4,3,2,4,0,False
1818,2,4,1,3,4,0,False
1819,3,4,1,4,4,0,False
1822,5,4,3,5,5,0,False
1833,4,3,2,4,3,0,False
1847,4,3,2,4,3,0,False
1848,4,3,3,4,4,0,False
1849,4,4,3,4,4,0,False
1896,0,2,3,0,3,0,False
1897,0,3,3,0,4,0,False
1898,0,4,2,0,3,0,False
1899,0,3,2,0,2,0,False
1903,0,3,3,0,4,0,False
1904,0,4,2,0,3,0,False
1911,0,3,3,0,4,0,False
1912,0,4,3,0,5,0,False
1913,0,5,1,0,5,0,False
1914,0,5,1,0,5,0,False
1915,0,5,0,0,5,0,False
1916,0,5,2,0,4,0,False
1917,0,4,2,0,3,0,False
1918,0,3,3,0,4,0,False
1919,0,4,1,0,4,0,False
1920,0,4,3,0,5,0,False
1921,0,5,3,0,6,0,False
1922,0,6,3,0,7,0,False
1924,0,7,2,0,6,0,False
1925,0,6,3,0,7,0,False
1927,0,7,2,0,6,0,False
1928,0,6,1,1,6,0,False
1929,1,6,1,2,6,0,False
1930,2,6,3,2,7,0,False
1931,2,7,1,3,7,0,False
1932,3,7,0,2,7,0,False
1933,2,7,0,1,7,0,False
1934,1,7,3,1,8,0,False
1935,1,8,3,1,9,0,False
1936,1,9,0,1,9,0,False
1940,1,8,0,1,8,0,False
1947,2,9,1,3,9,0,False
1948,3,9,3,3,10,0,False
1949,3,10,3,3,10,0,False
1950,3,10,0,2,10,0,False
1952,2,9,1,3,9,0,False
1953,3,9,2,3,8,0,False
1954,3,8,1,3,8,0,False
1955,3,8,2,3,7,0,False
1956,3,7,0,2,7,0,False
1957,2,7,0,1,7,0,False
1958,1,7,0,0,7,0,False
1959,0,7,3,0,7,0,False
1960,0,7,3,0,7,0,False
1963,1,6,3,1,7,0,False
1969,1,8,1,1,8,0,False
1970,1,8,1,1,8,0,False
1972,1,7,1,2,7,0,False
1973,2,7,3,2,7,0,False
1974,2,7,3,2,7,0,False
1979,1,8,1,1,8,0,False
1985,1,7,0,0,7,0,False
1986,0,7,2,0,6,0,False
1987,0,6,0,0,6,0,False
1988,0,6,2,0,5,0,False
1989,0,5,3,0,6,0,False
1992,0,7,3,0,7,0,False
1994,0,7,2,0,6,0,False
1995,0,6,2,0,5,0,False
1996,0,5,0,0,5,0,False
1997,0,5,2,0,4,0,False
1998,0,4,3,0,5,0,False
2002,0,6,0,0,6,0,False
2006,1,6,1,2,6,0,False
2007,2,6,3,2,7,0,False
2010,2,7,2,2,6,0,False
2011,2,6,1,3,6,0,False
2012,3,6,3,3,7,0,False
2013,3,7,0,2,7,0,False
2015,2,7,2,2,6,0,False
2016,2,6,3,2,7,0,False
2018,2,7,2,2,6,0,False
2019,2,6,2,2,6,0,False
2020,2,6,2,2,6,0,False
2021,2,6,2,2,6,0,False
2022,2,6,1,3,6,0,False
2024,3,6,2,3,6,0,False
2026,3,6,2,3,6,0,False
2028,3,6,0,2,6,0,False
2029,2,6,1,3,6,0,False
2030,3,6,0,2,6,0,False
2031,2,6,0,1,6,0,False
2033,0,6,0,0,6,0,False
2036,1,7,1,2,7,0,False
2040,2,7,1,3,7,0,False
2041,3,7,1,3,7,0,False
2042,3,7,2,3,6,0,False
2043,3,6,2,3,6,0,False
2049,3,6,3,3,7,0,False
2050,3,7,1,3,7,0,False
2052,2,7,2,2,6,0,False
2054,2,6,0,1,6,0,False
2055,1,6,3,1,7,0,False
2064,1,6,2,1,6,0,False
2065,1,6,2,1,6,0,False
2066,1,6,2,1,6,0,False
2070,3,6,0,2,6,0,False
2075,3,6,3,3,7,0,False
2079,3,7,3,3,8,0,False
2080,3,8,0,3,8,0,False
2081,3,8,3,3,9,0,False
2082,3,9,1,3,9,0,False
2083,3,9,3,3,10,0,False
2095,3,10,0,2,10,0,False
2097,3,10,0,2,10,0,False
2105,3,10,2,3,9,0,False
2106,3,9,3,3,10,0,False
2119,3,9,2,3,8,0,False
2120,3,8,0,3,8,0,False
2121,3,8,1,3,8,0,False
2123,3,8,3,3,9,0,False
2124,3,9,2,3,8,0,False
2132,3,9,1,3,9,0,False
2134,3,8,2,3,7,0,False
2135,3,7,2,3,6,0,False
2137,3,7,2,3,6,0,False
2143,2,6,0,1,6,0,False
2195,3,9,3,3,10,0,False
2204,6,10,0,5,10,0,False
2206,6,10,1,7,10,0,False
2207,7,10,3,7,11,0,False
2208,7,11,0,6,11,0,False
2215,7,10,2,7,9,0,False
2218,5,9,1,6,9,0,False
2219,6,9,2,6,8,0,False
2221,7,8,0,6,8,0,False
2223,7,8,0,6,8,0,False
2224,6,8,3,6,9,0,False
2228,5,9,3,5,10,0,False
2234,7,9,3,7,10,0,False
2238,7,9,2,7,8,0,False
2241,6,9,1,7,9,0,False
2247,6,9,1,7,9,0,False
2252,7,8,1,8,8,0,False
2253,8,8,2,8,8,0,False
2254,8,8,3,8,8,0,False
2255,8,8,2,8,8,0,False
2256,8,8,0,7,8,0,False
2259,7,8,1,8,8,0,False
2260,8,8,3,8,8,0,False
2264,8,8,3,8,8,0,False
2266,8,8,0,7,8,0,False
2269,7,8,2,7,8,0,False
2272,7,8,2,7,8,0,False
2273,7,8,1,8,8,0,False
2275,8,8,0,7,8,0,False
2278,7,8,1,8,8,0,False
2281,7,9,3,7,10,0,False
2287,9,11,0,9,11,0,False
2293,10,11,2,10,10,0,False
2305,10,12,2,10,11,0,False
2309,9,13,1,10,13,0,False
2310,10,13,1,11,13,0,False
2311,11,13,2,11,13,0,False
2312,11,13,0,10,13,0,False
2313,10,13,2,10,12,0,False
2320,9,13,1,10,13,0,False
2321,10,13,3,10,13,0,False
2322,10,13,0,9,13,0,False
2324,10,13,3,10,13,0,False
2325,10,13,0,9,13,0,False
2326,9,13,0,9,13,0,False
2327,9,13,0,9,13,0,False
2347,13,8,1,13,8,0,False
2402,5,10,2,5,9,0,False
2403,5,9,1,6,9,0,False
2404,6,9,1,7,9,0,False
2430,5,10,2,5,9,0,False
2431,5,9,2,5,8,0,False
2432,5,8,0,5,8,0,False
2433,5,8,3,5,9,0,False
2434,5,9,0,5,9,0,False
2435,5,9,0,5,9,0,False
2446,6,8,3,6,9,0,False
2447,6,9,2,6,8,0,False
2469,6,11,2,6,10,0,False
2472,7,11,0,6,11,0,False
2496,6,13,3,6,13,0,False
2500,5,13,3,5,13,0,False
2501,5,13,2,5,13,0,False
2502,5,13,2,5,13,0,False
2503,5,13,3,5,13,0,False
2504,5,13,2,5,13,0,False
2505,5,13,0,4,13,0,False
2508,4,13,2,4,13,0,False
2509,4,13,0,3,13,0,False
2510,3,13,2,3,12,0,False
2511,3,12,2,3,12,0,False
2512,3,12,2,3,12,0,False
2513,3,12,3,3,13,0,False
2514,3,13,3,3,13,0,False
2522,2,13,2,2,12,0,False
2523,2,12,1,3,12,0,False
2524,3,12,3,3,13,0,False
2525,3,13,1,4,13,0,False
2528,3,13,1,4,13,0,False
2530,4,13,1,5,13,0,False
2536,3,13,2,3,12,0,False
2537,3,12,2,3,12,0,False
2538,3,12,2,3,12,0,False
2541,2,12,0,1,12,0,False
2542,1,12,0,0,12,0,False
2543,0,12,3,0,13,1,True
69,6,8,0,5,8,0,False
70,5,8,3,5,9,0,False
71,5,9,3,5,10,0,False
72,5,10,2,5,9,0,False
73,5,9,0,5,9,0,False
90,5,9,3,5,10,0,False
305,0,5,2,0,4,0,False
306,0,4,0,0,4,0,False
307,0,4,1,0,4,0,False
308,0,4,1,0,4,0,False
309,0,4,1,0,4,0,False
