step,y,x,action,next_y,next_x,reward,done
559,9,11,3,9,12,0,False
561,9,13,3,9,13,0,False
562,9,13,2,9,12,0,False
564,9,12,2,9,11,0,False
565,9,11,3,9,12,0,False
566,9,12,1,10,12,0,False
567,10,12,2,10,11,0,False
568,10,11,0,9,11,0,False
569,9,11,2,9,10,0,False
570,9,10,1,10,10,0,False
571,10,10,3,10,11,0,False
579,10,10,2,10,9,0,False
580,10,9,2,10,8,0,False
581,10,8,1,11,8,0,False
582,11,8,1,12,8,0,False
583,12,8,1,13,8,0,False
584,13,8,3,13,8,0,False
585,13,8,3,13,8,0,False
586,13,8,1,13,8,0,False
587,13,8,2,13,8,0,False
588,13,8,3,13,8,0,False
589,13,8,1,13,8,0,False
590,13,8,2,13,8,0,False
591,13,8,3,13,8,0,False
592,13,8,1,13,8,0,False
594,13,8,2,13,8,0,False
596,13,8,0,12,8,0,False
597,12,8,0,11,8,0,False
598,11,8,0,10,8,0,False
599,10,8,3,10,9,0,False
600,10,9,1,10,9,0,False
601,10,9,3,10,10,0,False
602,10,10,2,10,9,0,False
603,10,9,3,10,10,0,False
605,9,10,3,9,11,0,False
606,9,11,2,9,10,0,False
607,9,10,0,8,10,0,False
608,8,10,3,8,10,0,False
610,9,10,2,9,10,0,False
612,9,11,2,9,10,0,False
617,10,10,1,11,10,0,False
618,11,10,2,11,10,0,False
619,11,10,0,10,10,0,False
622,8,10,0,7,10,0,False
623,7,10,1,8,10,0,False
625,8,10,2,8,10,0,False
628,8,10,0,7,10,0,False
629,7,10,1,8,10,0,False
630,8,10,2,8,10,0,False
631,8,10,0,7,10,0,False
632,7,10,2,7,9,0,False
633,7,9,3,7,10,0,False
638,10,11,1,10,11,0,False
639,10,11,3,10,12,0,False
642,9,11,3,9,12,0,False
643,9,12,1,10,12,0,False
644,10,12,3,10,13,0,False
645,10,13,2,10,12,0,False
646,10,12,3,10,13,0,False
647,10,13,3,10,13,0,False
648,10,13,1,11,13,0,False
649,11,13,2,11,13,0,False
650,11,13,2,11,13,0,False
651,11,13,3,11,13,0,False
652,11,13,1,12,13,0,False
653,12,13,0,11,13,0,False
654,11,13,0,10,13,0,False
657,10,13,2,10,12,0,False
659,9,12,1,10,12,0,False
662,9,13,0,9,13,0,False
664,10,13,0,9,13,0,False
665,9,13,3,9,13,0,False
668,10,13,1,11,13,0,False
669,11,13,3,11,13,0,False
670,11,13,0,10,13,0,False
672,10,12,3,10,13,0,False
682,9,11,0,9,11,0,False
683,9,11,0,9,11,0,False
697,10,12,2,10,11,0,False
698,10,11,3,10,12,0,False
706,8,10,2,8,10,0,False
709,9,11,0,9,11,0,False
738,10,11,1,10,11,0,False
739,10,11,1,10,11,0,False
740,10,11,0,9,11,0,False
743,10,12,1,10,12,0,False
747,10,12,2,10,11,0,False
750,10,11,0,9,11,0,False
751,9,11,1,10,11,0,False
753,10,12,1,10,12,0,False
754,10,12,2,10,11,0,False
759,10,11,0,9,11,0,False
773,10,13,1,11,13,0,False
774,11,13,0,10,13,0,False
783,10,13,1,11,13,0,False
784,11,13,3,11,13,0,False
785,11,13,3,11,13,0,False
786,11,13,0,10,13,0,False
797,11,13,1,12,13,0,False
798,12,13,3,12,13,0,False
799,12,13,2,12,13,0,False
800,12,13,1,13,13,0,False
801,13,13,1,13,13,0,False
802,13,13,2,13,13,0,False
803,13,13,3,13,13,0,False
804,13,13,2,13,13,0,False
805,13,13,0,12,13,0,False
806,12,13,2,12,13,0,False
807,12,13,0,11,13,0,False
808,11,13,1,12,13,0,False
809,12,13,0,11,13,0,False
810,11,13,2,11,13,0,False
814,11,13,2,11,13,0,False
815,11,13,1,12,13,0,False
816,12,13,3,12,13,0,False
817,12,13,3,12,13,0,False
818,12,13,2,12,13,0,False
819,12,13,3,12,13,0,False
820,12,13,2,12,13,0,False
821,12,13,0,11,13,0,False
831,12,13,1,13,13,0,False
832,13,13,2,13,13,0,False
833,13,13,1,13,13,0,False
834,13,13,1,13,13,0,False
835,13,13,1,13,13,0,False
836,13,13,0,12,13,0,False
839,12,13,1,13,13,0,False
841,13,13,3,13,13,0,False
843,13,13,3,13,13,0,False
844,13,13,3,13,13,0,False
845,13,13,0,12,13,0,False
847,12,13,1,13,13,0,False
848,13,13,2,13,13,0,False
851,13,13,0,12,13,0,False
934,10,10,1,11,10,0,False
935,11,10,2,11,10,0,False
936,11,10,3,11,10,0,False
937,11,10,0,10,10,0,False
938,10,10,2,10,9,0,False
939,10,9,1,10,9,0,False
940,10,9,2,10,8,0,False
941,10,8,0,9,8,0,False
942,9,8,1,10,8,0,False
943,10,8,2,10,7,0,False
