model_0,model_1,model_2,model_3,model_4
0.22924208641052246,0.1869400143623352,0.19494886696338654,0.2500644028186798,0.22182878851890564
0.22865290939807892,0.18571457266807556,0.1940757781267166,0.2495233416557312,0.22130168974399567
0.2280738800764084,0.18453732132911682,0.19323872029781342,0.24895161390304565,0.22076605260372162
0.22750461101531982,0.18335464596748352,0.19240842759609222,0.24836264550685883,0.22022676467895508
0.2269400805234909,0.1821640133857727,0.19158935546875,0.2477641999721527,0.21967947483062744
0.2263801395893097,0.18097059428691864,0.1907813847064972,0.24715310335159302,0.21914032101631165
0.2258264124393463,0.17978516221046448,0.18996287882328033,0.24653318524360657,0.21861109137535095
0.22526967525482178,0.17863748967647552,0.1891460120677948,0.24590618908405304,0.2180890291929245
0.224712535738945,0.17750343680381775,0.1883903294801712,0.2452985942363739,0.21754968166351318
0.2241559624671936,0.17636138200759888,0.18758681416511536,0.24469834566116333,0.21698856353759766
0.22360211610794067,0.1752249300479889,0.1867266744375229,0.244083970785141,0.21641859412193298
0.2230515480041504,0.17411068081855774,0.18591731786727905,0.24349847435951233,0.21585577726364136
0.22250494360923767,0.17300237715244293,0.18512022495269775,0.24289947748184204,0.21528826653957367
0.2219599038362503,0.17190974950790405,0.18431952595710754,0.242274671792984,0.21474546194076538
0.22141675651073456,0.17083770036697388,0.18350259959697723,0.24163967370986938,0.21421101689338684
0.22088098526000977,0.1697894036769867,0.18268552422523499,0.2410147488117218,0.21367895603179932
0.2203483283519745,0.16873854398727417,0.18185168504714966,0.240428626537323,0.2131364643573761
0.2198202759027481,0.1677238941192627,0.180991992354393,0.2398490607738495,0.2125815451145172
0.21930113434791565,0.16674736142158508,0.18015414476394653,0.23929278552532196,0.21201962232589722
0.21880562603473663,0.16577231884002686,0.17931517958641052,0.2387288510799408,0.21144099533557892
0.21831683814525604,0.16480673849582672,0.17855370044708252,0.23815366625785828,0.21085233986377716
0.21784168481826782,0.16383075714111328,0.17770498991012573,0.23757703602313995,0.21025250852108002
0.21739459037780762,0.16286060214042664,0.17677989602088928,0.23698760569095612,0.20964190363883972
0.21694502234458923,0.16190141439437866,0.1759050488471985,0.2363772988319397,0.20900847017765045
0.21648837625980377,0.16094708442687988,0.17501229047775269,0.2357545793056488,0.20837175846099854
0.21602702140808105,0.16001607477664948,0.1741022914648056,0.2351272702217102,0.20773041248321533
0.21555262804031372,0.15913140773773193,0.1731855571269989,0.23450669646263123,0.20707419514656067
0.21508046984672546,0.1582486629486084,0.17228257656097412,0.23388023674488068,0.20647646486759186
0.2146189957857132,0.15736597776412964,0.17141355574131012,0.23327842354774475,0.20590735971927643
0.21415352821350098,0.15648970007896423,0.17063778638839722,0.23266780376434326,0.20533764362335205
0.21370035409927368,0.15562428534030914,0.1699066162109375,0.232044517993927,0.20477572083473206
0.2132515013217926,0.15476208925247192,0.16910044848918915,0.23146256804466248,0.2042233794927597
0.21280324459075928,0.1539044976234436,0.1682864874601364,0.23090927302837372,0.20368406176567078
0.21235406398773193,0.15304985642433167,0.16751711070537567,0.23034831881523132,0.20313724875450134
0.21191270649433136,0.15219411253929138,0.16677621006965637,0.22974839806556702,0.20257720351219177
0.21146659553050995,0.1513414978981018,0.16601568460464478,0.22911205887794495,0.20200063288211823
0.21101590991020203,0.15050873160362244,0.1652442216873169,0.228493332862854,0.20141318440437317
0.21056482195854187,0.1496981531381607,0.16448426246643066,0.22786498069763184,0.2008388638496399
0.21011865139007568,0.14889726042747498,0.1637323796749115,0.22722098231315613,0.2002502977848053
0.20967762172222137,0.1481015980243683,0.16299107670783997,0.22656047344207764,0.19965031743049622
0.20923972129821777,0.14731018245220184,0.16229021549224854,0.22592049837112427,0.19905591011047363
0.2087976038455963,0.14652451872825623,0.16154024004936218,0.22527959942817688,0.19847115874290466
0.20836040377616882,0.14574167132377625,0.1608230173587799,0.22464177012443542,0.1978837549686432
0.2079276740550995,0.14496350288391113,0.1601061075925827,0.2240135222673416,0.19728213548660278
0.20749616622924805,0.1441921591758728,0.15938040614128113,0.22337128221988678,0.19671630859375
0.2070787250995636,0.14347246289253235,0.15867862105369568,0.2227487564086914,0.1961456537246704
0.20666395127773285,0.14275208115577698,0.1579708755016327,0.22211363911628723,0.19556546211242676
0.2062552273273468,0.14203163981437683,0.1572774350643158,0.22146785259246826,0.1949736773967743
0.20584319531917572,0.1413118541240692,0.15660053491592407,0.22082848846912384,0.19438610970973969
0.20543557405471802,0.14059023559093475,0.1559411585330963,0.22018416225910187,0.19381089508533478
0.2050309181213379,0.13988423347473145,0.15527929365634918,0.21955473721027374,0.19323784112930298
0.20461995899677277,0.13918516039848328,0.15461592376232147,0.21895326673984528,0.1926892250776291
0.2042040079832077,0.13851913809776306,0.15396332740783691,0.21836668252944946,0.19214403629302979
0.2037903368473053,0.13785891234874725,0.1533346176147461,0.2177661955356598,0.191580131649971
0.20337864756584167,0.13719864189624786,0.15268166363239288,0.21720442175865173,0.19099678099155426
0.20296326279640198,0.13661058247089386,0.15205807983875275,0.21670059859752655,0.19039979577064514
0.20254361629486084,0.1359080672264099,0.15146496891975403,0.21620330214500427,0.18981117010116577
0.2021251618862152,0.1352972537279129,0.15085597336292267,0.21568220853805542,0.18923544883728027
0.20170891284942627,0.134682759642601,0.1502290517091751,0.215164452791214,0.18868547677993774
0.201291024684906,0.13405880331993103,0.14959882199764252,0.21463584899902344,0.18812204897403717
0.2008707970380783,0.1334455907344818,0.14901325106620789,0.21410790085792542,0.18754220008850098
0.2004517912864685,0.1328912079334259,0.14843687415122986,0.21361714601516724,0.18695050477981567
0.2000361680984497,0.13226844370365143,0.14785495400428772,0.21311360597610474,0.186380535364151
0.19962367415428162,0.1317574381828308,0.1472717523574829,0.2126041054725647,0.18580995500087738
0.19921258091926575,0.1312371790409088,0.14670994877815247,0.21209028363227844,0.18522882461547852
0.19880330562591553,0.13068470358848572,0.14613944292068481,0.21157033741474152,0.18465039134025574
0.1983918696641922,0.13012303411960602,0.1455659121274948,0.21105706691741943,0.18406060338020325
0.19797667860984802,0.12957054376602173,0.14500302076339722,0.21054215729236603,0.1834971010684967
0.1975620687007904,0.1290997415781021,0.14444181323051453,0.210036963224411,0.1829386204481125
0.19715292751789093,0.12861418724060059,0.1439008116722107,0.20953845977783203,0.182367205619812
0.19674594700336456,0.12805065512657166,0.14337117969989777,0.20903652906417847,0.18178652226924896
0.19634056091308594,0.12757816910743713,0.1428501009941101,0.20852670073509216,0.18120142817497253
0.19593501091003418,0.12713134288787842,0.1423194706439972,0.20800498127937317,0.18064823746681213
0.195526123046875,0.12666913866996765,0.14180751144886017,0.20750124752521515,0.18009188771247864
0.1951206624507904,0.12617388367652893,0.1413021981716156,0.20699140429496765,0.17951425909996033
0.1947123110294342,0.12566404044628143,0.14079144597053528,0.20648235082626343,0.17893025279045105
0.19430315494537354,0.125286266207695,0.14031687378883362,0.20597630739212036,0.17835961282253265
0.19389480352401733,0.12489001452922821,0.13983376324176788,0.2054644674062729,0.1777952015399933
0.19348424673080444,0.12443545460700989,0.13934026658535004,0.20494605600833893,0.1772085428237915
0.1930825412273407,0.12394961714744568,0.13886550068855286,0.20441731810569763,0.17660459876060486
0.1926792562007904,0.12356210500001907,0.13841672241687775,0.2039424479007721,0.17599144577980042
0.1922658383846283,0.12321065366268158,0.137976735830307,0.20343396067619324,0.17540884017944336
0.19184936583042145,0.12281035631895065,0.13755811750888824,0.20289617776870728,0.17482203245162964
0.19143308699131012,0.12237399071455002,0.13714180886745453,0.20240271091461182,0.17419758439064026
0.1910107433795929,0.1219821348786354,0.13671216368675232,0.20190608501434326,0.17353340983390808
0.1905876249074936,0.12164626270532608,0.13628827035427094,0.20140928030014038,0.1728699803352356
0.19016411900520325,0.12127525359392166,0.13586479425430298,0.2009003758430481,0.17219118773937225
0.18973815441131592,0.12086895853281021,0.13544580340385437,0.20038986206054688,0.1714952290058136
0.18930771946907043,0.12053286284208298,0.13504192233085632,0.1998940110206604,0.17077802121639252
0.18887454271316528,0.12020645290613174,0.13464345037937164,0.19943135976791382,0.17009878158569336
0.18844300508499146,0.11984792351722717,0.13423575460910797,0.19891807436943054,0.1694507598876953
0.18800750374794006,0.11949425935745239,0.13383722305297852,0.19839154183864594,0.16878268122673035
0.1875709444284439,0.11917787790298462,0.13344889879226685,0.1979084610939026,0.16817012429237366
0.1871321201324463,0.11884891241788864,0.1330537647008896,0.1973852962255478,0.16754809021949768
0.1866910755634308,0.11851868033409119,0.1326712667942047,0.19684413075447083,0.16692030429840088
0.18625396490097046,0.11821243911981583,0.13228660821914673,0.19627833366394043,0.16632205247879028
0.18581171333789825,0.11795008182525635,0.13193324208259583,0.19569119811058044,0.16574594378471375
0.18536679446697235,0.11766277253627777,0.13156723976135254,0.19508779048919678,0.16516205668449402
0.18492457270622253,0.11734464764595032,0.13119374215602875,0.19455406069755554,0.16453930735588074
0.18448017537593842,0.11705244332551956,0.13083644211292267,0.19398550689220428,0.1639055609703064
0.18403828144073486,0.11675779521465302,0.13047274947166443,0.19337356090545654,0.16327819228172302
0.1835927963256836,0.11651413142681122,0.1301463395357132,0.19279393553733826,0.1626340001821518
0.18315006792545319,0.11624670028686523,0.12980450689792633,0.19217704236507416,0.16197168827056885
0.1827070713043213,0.1159668117761612,0.12945422530174255,0.19153495132923126,0.16133666038513184
0.1822604537010193,0.11569246649742126,0.12912476062774658,0.19087643921375275,0.16074097156524658
0.18181362748146057,0.11545361578464508,0.12879525125026703,0.19019469618797302,0.16013386845588684
0.1813669055700302,0.11518928408622742,0.12847666442394257,0.18956515192985535,0.1594962775707245
0.18092018365859985,0.11490415036678314,0.12815889716148376,0.18891435861587524,0.15886418521404266
0.18047738075256348,0.11468027532100677,0.12784019112586975,0.18822461366653442,0.15823420882225037
0.18003123998641968,0.11442691087722778,0.12752801179885864,0.18753211200237274,0.1576017141342163
0.17958271503448486,0.11415644735097885,0.12720873951911926,0.18686650693416595,0.1569790244102478
0.17913249135017395,0.11392570286989212,0.126925528049469,0.18618234992027283,0.15632960200309753
0.1786835789680481,0.11366833746433258,0.12661898136138916,0.18548476696014404,0.1556919515132904
0.17823348939418793,0.11344625055789948,0.12630507349967957,0.18477164208889008,0.15505599975585938
0.17778542637825012,0.11323371529579163,0.12602652609348297,0.18409445881843567,0.15444207191467285
0.17733541131019592,0.11300449073314667,0.12573587894439697,0.18340423703193665,0.1538243442773819
0.17687813937664032,0.11277060955762863,0.12546521425247192,0.1826866716146469,0.15321049094200134
0.1764048933982849,0.11252710968255997,0.1251821517944336,0.18198880553245544,0.1525900959968567
0.17592385411262512,0.11228729784488678,0.12489333748817444,0.18131163716316223,0.1519578993320465
0.1754360795021057,0.11214055120944977,0.12463777512311935,0.18064621090888977,0.15133273601531982
0.17494863271713257,0.11190316081047058,0.12437435984611511,0.17998844385147095,0.15070119500160217
0.17446549236774445,0.11163875460624695,0.12410041689872742,0.17934653162956238,0.15006640553474426
0.17398019134998322,0.11145156621932983,0.12382810562849045,0.17871034145355225,0.149436354637146
0.17349466681480408,0.11124017834663391,0.12357333302497864,0.17805695533752441,0.14880362153053284
0.1730048656463623,0.11102654039859772,0.1233130618929863,0.17740841209888458,0.14817634224891663
0.17251259088516235,0.11081734299659729,0.12308873236179352,0.17676055431365967,0.1475534439086914
0.17202390730381012,0.11060117185115814,0.12285004556179047,0.17612381279468536,0.14694231748580933
0.1715317666530609,0.11041437089443207,0.1226084902882576,0.1754888892173767,0.1463279128074646
0.171034038066864,0.11019701510667801,0.12238385528326035,0.17485791444778442,0.14571276307106018
0.17053523659706116,0.11000959575176239,0.12214779853820801,0.1742376685142517,0.14506079256534576
0.17004132270812988,0.10980574041604996,0.12191423028707504,0.17361541092395782,0.14433971047401428
0.1695428341627121,0.10960309207439423,0.12170861661434174,0.17300081253051758,0.14373460412025452
0.1690421998500824,0.10940341651439667,0.12148192524909973,0.17238131165504456,0.14309072494506836
0.1685389280319214,0.10920694470405579,0.12124740332365036,0.1717669665813446,0.1423894315958023
0.16805773973464966,0.10902802646160126,0.12104563415050507,0.17114585638046265,0.14180682599544525
0.16758772730827332,0.10882993042469025,0.12083679437637329,0.17052754759788513,0.14118853211402893
0.16711756587028503,0.1086132675409317,0.12063285708427429,0.16991186141967773,0.14050963521003723
0.1666472852230072,0.1084229052066803,0.12043584138154984,0.16930276155471802,0.13979597389698029
0.1661776602268219,0.10822941362857819,0.1202397346496582,0.16869615018367767,0.1392190307378769
0.16570764780044556,0.10803091526031494,0.12003348767757416,0.16810062527656555,0.13852977752685547
0.16524159908294678,0.10782819241285324,0.1198427826166153,0.16753323376178741,0.1379375159740448
0.16477663815021515,0.10762786865234375,0.11962036043405533,0.16697773337364197,0.1373182237148285
0.1643143892288208,0.10743031650781631,0.1194368451833725,0.16642045974731445,0.13663791120052338
0.16385221481323242,0.10722698271274567,0.11924672871828079,0.16586802899837494,0.1359986960887909
0.16338956356048584,0.10703559219837189,0.11904963850975037,0.16533109545707703,0.13541294634342194
0.1629323959350586,0.10684318840503693,0.11885719746351242,0.16479596495628357,0.13475260138511658
0.16250738501548767,0.10664452612400055,0.11867426335811615,0.16425859928131104,0.13408586382865906
0.16207768023014069,0.10644999891519547,0.11848390102386475,0.16373014450073242,0.13345687091350555
0.16167905926704407,0.10625311732292175,0.1182892769575119,0.16319581866264343,0.13279187679290771
0.16129150986671448,0.1060449630022049,0.11810904741287231,0.16265806555747986,0.13216476142406464
0.16090230643749237,0.10582590103149414,0.11791610717773438,0.16212669014930725,0.13151779770851135
0.1605202853679657,0.10562537610530853,0.11776061356067657,0.1616002321243286,0.130885049700737
0.16014093160629272,0.10543091595172882,0.11755365133285522,0.16107423603534698,0.13023486733436584
0.1597626805305481,0.10524549335241318,0.11733728647232056,0.1605493128299713,0.1295822560787201
0.15938816964626312,0.1050528883934021,0.11718501895666122,0.16002953052520752,0.12896648049354553
0.1590138077735901,0.1048354059457779,0.1169697493314743,0.1595078706741333,0.1283630132675171
0.15864424407482147,0.10460497438907623,0.11677860468626022,0.15898852050304413,0.12776222825050354
0.15827926993370056,0.10442924499511719,0.11658625304698944,0.15847697854042053,0.12708984315395355
0.15791524946689606,0.1042216420173645,0.11638143658638,0.15796539187431335,0.1264640837907791
0.15754856169223785,0.10399936884641647,0.11619319021701813,0.15745212137699127,0.12591052055358887
0.1571807563304901,0.10381320118904114,0.11599543690681458,0.15694665908813477,0.12528005242347717
0.1568208932876587,0.1036173552274704,0.11580851674079895,0.15644057095050812,0.12469543516635895
0.15645712614059448,0.1034131795167923,0.11561135947704315,0.15592995285987854,0.12408515065908432
0.15609240531921387,0.10319788008928299,0.11541586369276047,0.15543010830879211,0.12345799058675766
